_CREDIT_page;page
_CREDIT_poll;poll
_CREDIT_question;question
_CREDIT_quiz;quiz
_CREDIT_rate;rate
_CREDIT_store;store
_CREDIT_suggest;suggest
_CREDIT_video;video
_CREDIT_ynforum;ynforum
_CREDIT_list;Listing
_CREDIT_document;Documents
_CREDIT_poke;Poke
_CREDIT_advancedarticles;Advanced Articles
_CREDIT_ynblog;Advanced Blog(Younet)
_CREDIT_ynvideo;Advanced Video(Younet)
_CREDIT_mp3music;Mp3 Music Selling
_CREDIT_job;Job
_CREDIT_donation;Donation
_CREDIT_hequestion;Advanced Questions
_CREDIT_ynevent;Advanced Events

"CREDIT_ADMIN_BADGES_IS_ENABLED_DESCRIPTION";"You can set up Ranks(Badges) given to members when they reach some number of credits: 100 credits to get Bronze Member rank, 200 credits to get Silver Member rank, etc.<br />
Please check set up ranks here - <a href='./admin/hebadge/creditbadges'>Credit Ranks</a>."
CREDIT_VIEWS_SCRIPTS_ADMINSETTINGS_EXCHANGE_DESCRIPTION;Please set here your Credits Exchange Rate which is used to automatically calculate store products costs in credits. Of course if you have Store plugin and products are configured to be sold for credits. This rate doesn't affect your credits packages(Sell Credits section), where you can create any credits package at any price.
CREDIT_VIEWS_SCRIPTS_ADMINSETTINGS_EXCHANGE_ATTENTION;Please be accurate while changing this setting. It is not recommened to change it frequently because may cause members confusion. Please carefully select this rate depending on how many credits are given to members for their activity. It is recommended to have it high as 100 credits for %s
How much is %s in credits?;How much is %s in credits?
Exchange;Exchange
Exchange Settings;Exchange Settings
Delete Log;Delete Log
Are you sure you want to delete this log?;Are you sure you want to delete this log?
Log doesn't exists or not authorized to delete;Log doesn't exists or not authorized to delete
Log has been deleted.;Log has been deleted.
Buying Credit from %s;Buying Credit from %s
Buying %s credits;Buying %s credits
By Current Credits;By Current Credits
By Earned Credits;By Earned Credits
CREDIT_Sort Ordering;Top Members Sort Ordering
CREDIT_Choose Sort Ordering Description;Select sort ordering for Top Members listing. The member position is fetched according to this sort ordering in My Credits widget too.
Buy Level;Buy Level
%s You can buy level via credits.;%s You can buy level via credits.
Please choose one now below.;Please choose one now below.
CREDIT_not-enough-credit;You don't have enough credits to proceed.
Gateways do not match;Gateways do not match
CREDIT_No orders found;No orders found
Your payment has been cancelled and not been purchased. If this is not correct, please try again later.;Your payment has been cancelled and not been purchased. If this is not correct, please try again later.
There was an error processing your transaction. Please try again later.;There was an error processing your transaction. Please try again later.
You will be charged: %1$s;You will be charged: %1$s
Allow Viewing of Credit Home?;Allow Viewing of Credit Home?
Do you want to let members view Credit Home Page?;Do you want to let members view Credit Home Page?
Yes, allow viewing of Credit Home, even private ones.;Yes, allow viewing of Credit Home, even private ones.
Yes, allow viewing of Credit Home.;Yes, allow viewing of Credit Home.
No, do not allow Credit Home to be viewed.;No, do not allow Credit Home to be viewed.
Allow Viewing of Credit FAQ?;Allow Viewing of Credit FAQ?
Do you want to let members view Credit FAQ Page?;Do you want to let members view Credit FAQ Page?
Yes, allow viewing of Credit FAQ, even private ones.;Yes, allow viewing of Credit FAQ, even private ones.
Yes, allow viewing of Credit FAQ.;Yes, allow viewing of Credit FAQ.
No, do not allow Credit FAQ to be viewed.;No, do not allow Credit FAQ to be viewed.
"CREDIT_Send Credits";"Send Credits"
"CREDIT_You can send credits to user %s";"You can send credits to user %s"
"CREDIT_If you would like to change your subscription, please click on the button \"Upgrade\"";"If you would like to change your subscription, please click on the button \"Upgrade\""
"CREDIT_Upgrade";"Upgrade"
"CREDIT_Your subscription plan has been expired. But you can choose one now below again.";"Your subscription plan has been expired. But you can choose one now below again."
"You are currently paying: %1$s credits";"You are currently paying: %1$s credits"
