# language

"REPORTS_VIEW_LISTINGS_ADMINMANAGE_INDEX_DESCRIPTION";"This page lists all of the report entries about abusive discussion your users have posted. You can use this page to monitor and moderate discussions of listings easily. For other type of report visit <a href='%1$s'>Abuse Reports</a>."

# notify_ynlistings_discussion_reply
"_EMAIL_NOTIFY_YNLISTINGS_DISCUSSION_REPLY_TITLE";"Listing Discussion Reply"
"_EMAIL_NOTIFY_YNLISTINGS_DISCUSSION_REPLY_DESCRIPTION";"This email is sent to the member when people reply to discussion topics that the member created."
"_EMAIL_NOTIFY_YNLISTINGS_DISCUSSION_REPLY_SUBJECT";"A member has posted a reply to your topic ""[object_title]"" in the listing ""[object_parent_title]"""
"_EMAIL_NOTIFY_YNLISTINGS_DISCUSSION_REPLY_BODY";"[header]

[sender_title] has posted a reply to your topic ""[object_title]"" in the listing ""[object_parent_title]"":

""[message]""

Please click the following link to view it:

http://[host][object_link]

[footer]"

# notify_ynlistings_discussion_response
"_EMAIL_NOTIFY_YNLISTINGS_DISCUSSION_RESPONSE_TITLE";"Listing Discussion Response"
"_EMAIL_NOTIFY_YNLISTINGS_DISCUSSION_RESPONSE_DESCRIPTION";"This email is sent to the member when people reply to discussion topics that the member replied to."
"_EMAIL_NOTIFY_YNLISTINGS_DISCUSSION_RESPONSE_SUBJECT";"A member has posted a reply to the topic ""[object_title]"" you replied to in the listing ""[object_parent_title]"""
"_EMAIL_NOTIFY_YNLISTINGS_DISCUSSION_RESPONSE_BODY";"[header]

[sender_title] has posted a reply to the topic ""[object_title]"" you replied to in the listing ""[object_parent_title]"":

""[message]""

Please click the following link to view it:

http://[host][object_link]

[footer]"

# notify_ynlistings_listing_follow
"_EMAIL_NOTIFY_YNLISTINGS_LISTING_FOLLOW_TITLE";"Listing - New Listing"
"_EMAIL_NOTIFY_YNLISTINGS_LISTING_FOLLOW_DESCRIPTION";"New Listing is waiting for you."
"_EMAIL_NOTIFY_YNLISTINGS_LISTING_FOLLOW_SUBJECT";"Listing - New Listing"
"_EMAIL_NOTIFY_YNLISTINGS_LISTING_FOLLOW_BODY";"[header]

New Listing is waiting for you. Click following link to find out:

http://[host]

[footer]"

"_ACTIVITY_ACTIONTYPE_YNLISTINGS_LISTING_CREATE";"Create a new listing."
"_ACTIVITY_ACTIONTYPE_YNLISTINGS_LISTING_TRANSFER";"Transfer a listing to another user."
"_ACTIVITY_ACTIONTYPE_YNLISTINGS_PHOTO_UPLOAD";"Upload photo into listing."
"_ACTIVITY_ACTIONTYPE_YNLISTINGS_REVIEW_CREATE";"Write a review for a listing."
"_ACTIVITY_ACTIONTYPE_YNLISTINGS_TOPIC_CREATE";"Create a discussion in a listing."
"_ACTIVITY_ACTIONTYPE_YNLISTINGS_TOPIC_REPLY";"Reply to a discussion in a listing."
"_ACTIVITY_ACTIONTYPE_YNLISTINGS_VIDEO_CREATE";"Create a video in listing."
"ADMIN_ACTIVITY_TYPE_YNLISTINGS_LISTING_CREATE";"When a user (subject) create a new listing."
"ADMIN_ACTIVITY_TYPE_YNLISTINGS_LISTING_TRANSFER";"When a user (subject) transfer a listing to another user."
"ADMIN_ACTIVITY_TYPE_YNLISTINGS_PHOTO_UPLOAD";"When a user (subject) upload photo into listing."
"ADMIN_ACTIVITY_TYPE_YNLISTINGS_REVIEW_CREATE";"When a user (subject) write a review for a listing."
"ADMIN_ACTIVITY_TYPE_YNLISTINGS_TOPIC_CREATE";"When a user (subject) create a discussion in a listing."
"ADMIN_ACTIVITY_TYPE_YNLISTINGS_TOPIC_REPLY";"When a user (subject) reply to a discussion in a listing."
"ADMIN_ACTIVITY_TYPE_YNLISTINGS_VIDEO_CREATE";"When a user (subject) create a video in listing."


"ITEM_TYPE_YNLISTINGS_MAPPING";"Listings mapping"
"ITEM_TYPE_YNLISTINGS_ALBUM";"Listings album"
"ITEM_TYPE_YNLISTINGS_PHOTO";"Listings photo"
"ITEM_TYPE_YNLISTINGS_CATEGORY";"Listings category"
"ITEM_TYPE_YNLISTINGS_FAQ";"Listings Faq"
"ITEM_TYPE_YNLISTINGS_TRANSACTION";"Listings transaction"
"ITEM_TYPE_YNLISTINGS_LISTING";"Listings"
"ITEM_TYPE_YNLISTINGS_ORDER";"Listings order"
"ITEM_TYPE_YNLISTINGS_IMPORT";"Listings import"
"ITEM_TYPE_YNLISTINGS_TOPIC";"Listings topic"
"ITEM_TYPE_YNLISTINGS_POST";"Listings post"
"ITEM_TYPE_YNLISTINGS_REPORT";"Listings report"
"ITEM_TYPE_YNLISTINGS_REVIEW";"Listings review"
"ITEM_TYPE_YNLISTINGS_FOLLOW";"Listings follow"

"ACTIVITY_TYPE_YNLISTINGS_DISCUSSION_REPLY";"When people reply to discussion topics that I've replied to."
"ACTIVITY_TYPE_YNLISTINGS_DISCUSSION_RESPONSE";"When people reply to discussion topics that I create."
"ACTIVITY_TYPE_YNLISTINGS_LISTING_ADD_REVIEW";"When people review your listing."
"ACTIVITY_TYPE_YNLISTINGS_LISTING_APPROVE";"When your listing has just been approved."
"ACTIVITY_TYPE_YNLISTINGS_LISTING_DENY";"When your listing has just been denied."
"ACTIVITY_TYPE_YNLISTINGS_LISTING_FOLLOW";"When owner of your following listings create new listing."
"ACTIVITY_TYPE_YNLISTINGS_LISTING_FOLLOW_OWNER";"When people start to follow your listings."

"YNCREDIT_ACTION_TYPE_YNLISTINGS_NEW";"Create a listing"
"YNCREDIT_MODULE_YNLISTINGS";"Listings"
